temperature,rainfall,humidity
22.47,182.57,75.22
26.17,116.45,57.72
22.64,126.37,46.32
29.67,250.27,41.21
27.22,142.87,94.05
44.6,296.33,43.28
16.68,131.89,54.91
19.27,194.87,48.03
16.58,15.11,26.89
33.78,196.0,34.87
16.64,255.43,35.16
40.09,282.74,75.49
30.36,299.2,52.53
30.81,84.65,82.56
31.85,172.61,76.72
20.12,135.22,35.36
20.93,169.15,65.03
24.56,47.24,79.43
32.8,256.84,70.64
21.3,272.87,68.0
18.49,134.9,79.17
44.1,84.13,24.54
15.66,42.25,78.51
39.08,205.13,41.81
38.64,93.67,65.75
23.92,272.86,39.38
19.07,201.3,87.11
19.37,193.71,58.44
35.92,167.82,71.44
34.28,13.73,83.53
38.48,279.58,91.63
43.12,188.38,78.56
35.76,298.22,31.9
19.68,161.21,88.36
22.3,213.03,69.49
40.27,16.86,68.76
21.28,189.52,93.71
17.18,229.39,39.91
36.1,233.55,39.17
27.08,231.03,61.06
42.6,67.88,80.07
34.51,292.62,55.78
17.71,298.55,70.71
43.44,22.68,56.2
22.76,280.93,68.83
25.12,86.83,85.78
27.07,206.79,34.44
16.54,101.43,75.63
29.9,290.33,82.99
18.7,30.45,55.77
27.03,149.32,45.86
25.52,128.41,21.08
38.19,97.81,83.77
39.1,193.66,46.24
19.6,39.32,48.58
26.0,215.0,46.88
26.2,294.18,59.9
19.54,241.37,76.2
38.95,258.01,81.75
36.22,107.89,51.41
20.71,97.47,73.05
26.0,155.11,77.65
18.17,13.72,43.75
33.85,283.61,27.73
18.64,43.14,91.57
44.58,270.9,74.17
38.42,25.07,71.85
26.71,246.79,24.71
32.36,45.59,85.43
42.34,11.44,65.28
31.62,215.85,87.83
20.23,84.08,97.96
26.36,214.35,96.57
40.29,166.53,88.49
34.33,32.64,20.88
34.52,279.64,90.86
41.0,135.69,26.0
41.82,220.33,88.1
42.59,150.31,42.41
17.85,181.31,68.81
31.32,90.83,23.05
37.22,60.11,81.69
37.71,162.77,28.94
33.2,132.07,52.86
20.0,117.03,85.4
38.92,201.77,75.63
36.6,207.15,20.48
17.58,13.78,52.24
28.91,101.62,23.35
20.22,123.53,73.88
25.12,29.07,97.52
15.54,70.77,72.42
27.01,15.49,37.95
31.5,298.87,48.42
33.59,220.97,98.13
34.9,26.24,37.92
40.09,6.07,64.92
21.46,215.79,52.04
18.61,131.76,81.47
40.55,236.04,89.39
19.7,277.04,47.27
44.24,179.79,72.83
40.28,56.13,63.92
30.03,234.66,42.28
44.44,286.74,41.76
17.92,174.07,63.09
24.09,204.6,32.32
34.15,101.24,84.86
25.5,114.46,25.52
42.85,220.4,27.57
16.97,278.33,47.38
31.48,188.7,29.45
32.73,236.95,58.06
34.58,51.49,51.97
22.67,63.59,77.74
25.94,159.61,96.24
40.31,52.97,80.28
20.85,190.5,34.36
39.81,87.5,94.84
31.88,237.46,51.37
37.87,242.43,57.94
36.41,139.14,53.73
21.23,54.24,42.44
32.06,194.03,91.6
41.03,297.84,46.58
27.96,186.78,66.29
44.0,10.73,39.2
28.57,5.19,83.79
19.28,96.11,81.94
26.68,58.74,43.7
43.55,243.92,74.52
24.59,253.44,76.31
41.04,77.59,65.0
41.44,97.69,68.05
25.51,70.87,65.96
17.5,272.51,26.55
36.74,150.79,73.62
24.35,196.84,57.58
38.49,124.64,55.08
28.28,189.3,88.8
29.56,115.76,21.86
38.34,101.9,40.11
26.47,190.34,29.71
28.29,177.32,22.83
26.29,88.06,42.05
26.02,44.8,99.08
30.78,110.57,41.62
39.26,124.56,73.1
25.85,188.61,29.46
30.73,274.36,68.15
35.12,10.86,98.76
23.08,73.1,43.35
23.33,58.11,87.85
43.0,150.69,99.81
36.71,128.91,67.08
32.32,218.71,44.75
34.43,72.72,73.88
15.88,178.35,87.59
33.54,265.16,33.71
30.29,273.2,56.2
31.37,287.64,45.54
25.78,231.98,42.67
17.44,271.8,88.87
20.8,70.36,53.73
43.52,59.27,47.13
27.26,1.95,68.28
29.0,212.05,37.55
16.58,281.24,38.39
16.13,56.08,61.62
36.52,191.08,52.74
31.14,223.94,43.6
30.26,278.28,24.32
22.29,194.06,61.66
37.34,291.09,85.33
20.05,103.4,88.11
20.7,104.98,38.84
28.82,162.9,67.97
23.59,115.05,88.47
22.42,0.43,52.7
34.36,219.53,94.57
34.53,225.52,92.24
39.74,224.09,36.65
27.53,103.51,40.72
17.19,156.69,34.44
23.21,107.99,35.68
44.4,4.81,92.63
32.89,168.73,94.49
36.29,37.13,24.15
15.22,24.01,67.49
30.55,226.65,65.14
16.13,2.85,51.24
32.08,287.7,70.54
42.62,154.58,95.79
44.05,294.9,33.62
31.22,17.4,29.63
28.75,175.06,22.67
43.35,104.8,49.11
35.21,253.04,47.01
16.95,108.37,54.47
28.97,78.15,60.26
22.21,257.27,80.63
29.09,112.4,51.37
28.66,5.05,46.45
32.46,117.09,86.15
25.7,196.36,87.98
19.93,76.31,38.62
30.11,129.6,45.17
39.91,17.01,86.01
34.92,176.43,26.35
25.15,226.89,46.07
43.07,123.99,55.87
42.37,126.07,34.97
21.28,26.48,34.39
16.18,60.58,53.99
37.24,46.4,80.36
39.83,144.51,87.22
44.04,158.78,98.34
41.7,284.68,25.92
33.02,21.97,37.33
30.9,179.96,80.53
15.84,157.95,63.25
22.4,154.87,46.21
28.79,261.95,36.45
33.86,61.66,42.44
31.72,12.23,54.34
37.28,201.68,34.17
23.39,103.55,97.14
31.95,5.28,28.61
17.64,75.41,98.85
27.41,92.8,87.35
37.5,185.05,53.85
35.8,51.78,79.19
44.72,123.92,73.72
23.34,144.74,37.06
29.95,137.77,47.13
24.89,292.18,61.05
28.22,13.65,71.03
40.71,285.29,63.43
35.53,174.58,57.84
41.47,238.72,55.45
21.11,129.12,59.86
41.2,136.15,54.75
16.79,263.8,63.31
41.66,268.78,91.04
24.87,71.61,70.63
24.44,59.77,77.81
30.36,148.87,67.8
43.22,270.08,71.44
16.43,96.71,66.27
25.57,195.6,22.15
40.7,212.45,99.97
26.88,233.6,22.69
20.97,169.18,51.61
27.74,120.74,28.41
26.57,290.1,27.75
42.46,183.4,83.48
37.86,218.57,54.07
30.15,103.49,84.09
44.65,200.98,41.82
28.96,77.34,40.52
16.75,73.53,40.1
22.87,214.42,69.29
28.08,156.42,85.2
19.71,204.98,56.18
43.43,80.83,50.34
38.01,179.62,97.89
23.05,133.18,29.34
32.72,179.09,58.93
36.64,87.26,52.68
43.24,214.64,27.85
41.45,241.78,41.46
30.46,77.97,22.28
38.24,90.19,90.16
31.86,198.35,68.63
31.58,208.68,85.2
18.44,211.23,61.72
18.78,204.81,67.96
30.89,117.84,76.07
23.07,118.46,92.64
15.63,76.45,27.34
36.69,47.05,46.48
15.97,207.77,76.72
32.86,27.96,96.67
31.18,281.34,98.46
44.06,248.01,71.05
29.53,257.25,35.49
16.91,272.0,29.54
31.55,122.58,95.68
40.23,254.01,54.71
44.91,47.42,35.59
27.91,6.49,94.71
24.61,235.47,28.36
42.2,22.44,78.37
20.74,296.56,70.02
33.46,202.44,27.02
27.17,226.03,47.1
16.23,73.74,31.99
25.42,202.16,68.36
22.96,12.97,58.17
35.58,251.35,20.34
43.46,50.89,98.06
23.04,209.21,47.97
39.34,67.34,40.66
16.66,20.54,37.8
31.14,144.45,32.71
17.12,50.79,99.93
43.02,218.83,43.61
37.99,71.27,52.44
34.74,102.74,89.71
39.72,170.23,71.35
34.43,85.49,49.5
44.07,113.4,91.87
36.42,244.69,79.98
42.74,53.76,38.23
30.51,24.66,71.5
18.51,98.51,93.79
30.85,127.31,59.72
18.81,162.8,78.69
32.77,111.73,97.69
29.47,236.97,75.23
33.68,11.8,28.2
15.3,129.53,39.56
20.85,114.68,67.61
29.74,194.27,42.04
43.52,289.88,96.6
26.51,153.11,52.43
27.73,296.06,56.58
36.44,90.67,76.13
33.11,9.26,61.94
23.97,49.7,50.57
27.32,118.54,26.13
21.53,94.9,67.72
43.98,29.12,89.41
18.92,129.8,74.86
26.16,101.43,50.52
15.78,36.79,30.22
21.65,88.84,85.31
38.41,265.93,95.34
21.04,90.61,51.06
17.4,214.19,78.29
29.23,183.61,52.86
15.3,128.15,60.18
17.54,71.71,86.92
39.23,110.7,26.67
38.14,177.63,62.43
42.45,105.23,37.17
40.64,64.47,47.18
35.5,34.94,71.55
16.57,263.93,22.18
38.49,132.09,67.51
40.37,187.56,42.68
38.97,147.12,73.56
30.25,261.77,31.33
21.99,164.08,78.86
40.36,144.23,71.65
36.81,277.38,97.7
44.42,215.91,92.9
19.67,33.46,42.66
21.77,53.31,22.19
21.35,236.14,72.43
38.78,250.76,68.23
20.61,163.56,22.19
17.0,166.34,29.81
44.96,189.58,66.78
15.74,131.73,92.95
40.06,204.06,92.52
25.96,32.54,32.12
40.25,288.38,50.77
31.64,225.05,23.46
42.05,189.35,57.54
42.79,94.9,80.25
15.27,48.29,83.2
17.26,122.8,59.92
22.51,198.47,27.67
35.08,190.11,50.51
41.65,114.79,94.57
28.8,183.99,38.37
33.21,244.12,45.58
20.65,7.89,79.75
39.15,135.19,78.69
44.02,227.57,92.98
23.06,163.84,51.05
29.84,195.44,61.17
17.58,155.0,57.39
31.77,297.56,94.22
30.08,16.39,81.55
19.33,147.31,86.52
28.26,27.42,30.65
25.02,47.94,83.35
30.65,114.91,54.64
32.57,46.66,21.87
15.25,289.11,24.81
37.83,284.04,74.23
36.39,100.83,49.76
25.99,191.92,89.45
16.59,160.13,78.74
37.65,244.68,21.73
43.66,188.23,74.95
22.2,0.08,35.39
24.71,228.95,53.81
20.51,224.05,69.98
32.31,152.92,89.82
19.65,270.88,56.49
25.69,272.53,84.68
35.91,157.17,82.64
31.8,182.4,53.16
26.59,298.96,60.08
27.61,89.65,76.04
31.86,97.39,22.49
15.18,54.83,91.26
17.36,268.76,81.59
41.44,223.35,39.95
17.34,31.69,98.49
36.2,294.53,34.35
42.6,219.29,93.13
23.12,255.16,45.96
26.11,14.45,81.05
32.07,151.49,56.51
41.45,209.58,78.92
43.26,162.88,32.46
37.19,199.99,41.56
17.6,245.36,27.99
35.07,112.3,89.21
27.31,254.6,43.7
29.12,48.87,75.56
16.47,81.27,85.62
20.73,13.0,92.11
38.72,109.33,28.5
28.62,113.97,91.44
24.05,241.58,35.78
26.52,195.94,78.95
40.63,131.02,78.31
37.47,195.63,20.68
23.17,15.84,37.65
18.53,54.08,59.35
22.56,188.08,53.6
42.62,192.41,93.49
32.45,232.24,48.78
31.0,120.9,94.96
32.89,216.77,56.75
25.98,205.19,97.15
39.21,289.02,78.99
30.7,64.54,86.35
18.5,165.5,28.39
18.87,180.53,66.89
31.11,299.59,31.42
43.1,60.36,43.81
24.25,156.97,69.89
41.09,103.86,78.1
37.92,157.77,23.13
22.43,69.64,62.48
16.09,14.28,65.23
18.06,171.77,26.31
36.85,100.76,60.06
20.99,54.58,77.11
26.14,97.18,24.26
30.05,14.78,80.82
36.76,285.13,66.11
18.4,174.34,86.66
27.19,244.43,37.45
29.55,126.94,86.66
31.22,270.99,27.56
39.55,145.0,52.31
20.15,172.18,35.96
39.23,147.54,90.08
35.79,219.98,76.39
31.68,170.0,22.03
35.99,81.48,20.76
27.36,43.66,43.3
19.15,181.84,31.46
34.97,146.75,70.42
30.74,28.79,73.1
34.18,118.69,95.36
25.14,154.43,96.16
42.21,248.07,72.71
32.62,22.83,20.45
17.56,104.55,48.72
28.49,246.8,61.05
37.69,194.53,59.93
38.82,86.99,68.27
29.84,253.6,96.84
41.84,147.99,90.82
23.03,149.51,28.71
27.32,292.98,41.28
41.96,284.13,86.65
41.89,107.56,85.94
35.57,42.17,42.03
40.77,97.7,78.45
17.66,9.14,73.76
40.95,6.23,57.88
24.62,118.66,36.12
20.35,282.31,91.09
22.18,261.41,74.23
27.54,153.43,33.52
22.54,169.57,76.38
24.62,1.78,79.31
19.05,64.65,90.95
23.89,7.43,37.83
32.17,226.36,99.1
28.26,43.69,32.27
25.4,260.71,68.06
37.39,193.0,72.57
41.81,68.83,53.52
37.7,47.32,58.0
24.96,188.29,91.27
37.33,270.25,71.62
19.56,215.51,59.76
18.91,104.56,30.27
25.37,176.22,20.59
39.23,93.23,30.0
22.39,299.74,96.49
16.9,224.65,81.13
18.95,184.31,97.37
40.76,126.98,22.86
34.01,185.45,74.42
22.6,102.48,23.54
31.66,8.66,82.56
30.83,118.53,50.48
34.66,279.14,27.66
22.0,187.89,65.44
40.93,25.19,42.41
24.28,265.5,72.77
35.82,80.66,72.65
15.48,73.13,76.4
26.18,89.13,99.4
25.55,173.16,50.94
31.3,163.41,57.23
17.18,147.42,84.37
38.7,215.26,66.27
21.53,94.96,22.98
35.31,234.62,87.45
39.1,52.6,24.12
31.86,234.79,33.67
37.23,199.14,28.17
34.86,204.96,26.23
25.67,144.47,22.05
39.27,200.1,24.4
23.84,23.94,55.4
32.14,255.47,40.23
37.36,16.66,30.12
26.37,44.62,72.7
24.08,173.04,38.09
28.78,221.82,21.52
39.54,22.88,53.47
42.9,276.23,44.83
31.35,292.08,45.49
34.84,181.79,55.62
42.1,144.37,73.51
17.96,222.42,69.32
21.96,98.51,94.98
36.27,147.98,61.42
39.71,274.85,57.81
40.71,286.7,37.07
27.45,278.12,80.43
17.68,78.73,31.26
28.13,69.74,59.29
21.92,89.3,53.71
23.74,132.39,72.66
38.17,94.25,93.41
17.27,112.26,95.73
39.83,186.19,33.42
27.83,228.76,40.95
32.88,220.67,84.93
17.69,244.33,61.46
25.12,9.66,56.24
17.69,14.32,76.85
43.85,236.81,68.15
39.22,159.92,97.66
28.79,173.44,66.72
21.71,15.78,57.28
43.0,76.59,63.43
25.34,191.51,84.68
19.83,257.75,69.01
31.89,275.1,71.76
43.31,150.13,97.72
15.11,163.64,69.47
22.14,249.91,50.42
43.15,161.29,75.31
20.13,155.06,72.76
18.4,271.53,21.11
32.11,236.98,57.39
40.86,272.72,79.43
29.31,65.47,59.92
44.84,157.31,82.37
35.38,252.74,56.07
17.22,33.34,98.67
44.78,238.4,43.43
27.24,54.89,27.37
23.62,242.44,54.4
31.74,183.6,63.34
24.13,57.97,47.93
17.59,142.01,39.38
15.04,204.57,73.76
28.49,190.16,50.17
40.11,128.17,70.51
32.17,269.81,82.33
44.98,155.78,80.88
23.61,151.76,50.02
23.41,18.68,65.43
19.79,276.64,55.97
19.92,53.13,89.66
23.56,158.5,90.3
38.79,241.07,47.5
42.17,64.64,27.34
44.25,158.21,33.41
21.97,72.21,49.36
41.44,227.91,65.14
24.85,169.3,72.54
18.39,256.79,46.51
41.1,268.37,73.4
34.08,194.62,95.02
19.94,217.62,72.16
27.89,164.77,32.69
23.62,115.33,66.37
37.1,194.44,63.35
28.6,272.49,89.66
44.68,125.0,48.02
16.64,94.32,53.84
25.65,116.53,67.89
29.46,130.62,61.95
30.09,22.07,77.52
24.48,149.53,23.23
36.88,148.29,65.08
41.24,176.53,29.73
43.16,108.85,45.22
39.15,183.93,72.93
40.52,263.46,32.59
31.52,286.64,44.71
39.78,175.08,76.24
24.11,12.78,72.06
26.95,290.77,27.28
24.51,211.76,66.18
29.02,100.79,31.78
23.57,44.15,40.18
43.85,43.03,56.74
24.39,50.32,28.75
17.94,13.67,99.49
30.8,270.65,33.23
16.71,162.23,82.51
18.32,209.99,86.39
21.58,248.43,99.56
28.93,237.46,54.29
28.0,264.78,89.93
38.99,290.18,96.6
37.18,131.72,33.83
27.79,285.1,58.35
25.01,216.99,24.8
24.49,21.2,69.66
38.22,204.53,66.51
16.56,206.01,36.33
15.38,271.76,83.83
38.87,111.88,22.98
29.31,175.47,84.5
18.93,3.66,22.13
22.07,99.62,72.55
42.98,18.67,26.3
40.79,156.56,40.1
36.29,245.23,77.75
29.47,61.93,42.43
30.61,158.23,60.89
44.26,61.2,93.22
43.97,36.21,23.97
21.46,153.3,84.89
39.33,23.74,25.22
20.92,176.21,30.14
21.41,9.4,29.55
35.28,32.01,99.53
27.15,165.0,34.41
42.95,177.42,91.74
17.67,8.7,99.27
30.35,172.01,50.7
42.56,251.55,70.48
42.12,216.69,82.33
19.7,39.36,51.41
26.0,177.74,32.95
33.57,201.68,54.7
19.78,11.17,81.75
44.04,256.6,82.46
42.44,271.88,38.44
20.01,255.14,34.0
18.63,247.39,93.64
17.56,223.49,23.52
42.28,190.03,78.78
20.81,203.59,23.71
27.49,241.92,87.03
28.47,198.75,92.43
32.97,98.32,43.79
17.15,112.79,25.91
21.8,269.12,58.45
42.94,5.14,43.88
42.25,209.65,53.37
38.44,286.43,73.2
15.58,211.87,36.79
24.81,298.17,48.56
33.84,206.26,82.6
23.26,10.31,71.5
42.29,248.1,46.1
34.02,85.39,73.14
17.16,133.82,81.23
42.27,93.63,67.4
43.73,80.57,39.16
17.33,129.42,20.02
30.97,113.63,84.23
24.1,190.0,85.81
26.79,243.95,75.81
20.39,89.13,26.13
32.34,64.12,66.82
43.74,200.07,85.68
30.09,201.1,51.17
17.49,270.34,35.84
33.6,4.78,67.01
25.21,255.91,86.1
40.68,156.3,23.91
28.04,186.39,67.76
20.79,27.41,71.45
20.73,129.78,68.19
38.06,68.19,72.0
22.97,76.27,70.51
38.02,151.23,30.43
21.18,243.74,38.79
24.65,223.13,69.52
28.96,177.3,21.42
43.3,161.83,70.78
42.95,128.19,73.23
21.21,291.81,39.13
25.75,168.06,67.85
19.48,76.19,62.73
30.3,69.03,40.86
28.82,183.41,57.04
42.02,156.85,92.77
42.9,2.31,54.13
26.51,249.02,70.39
29.75,211.24,22.83
41.89,198.55,26.22
39.2,20.63,26.5
15.11,108.62,82.26
24.6,280.61,48.02
27.65,258.78,38.21
21.89,85.66,79.79
20.99,47.12,33.6
16.13,134.73,39.72
34.3,106.75,54.47
22.88,204.67,46.52
16.57,289.93,66.83
21.93,108.9,47.03
39.06,18.67,51.44
40.54,269.28,89.03
29.49,11.38,90.76
27.48,285.83,86.22
44.34,199.37,89.19
21.02,282.51,65.58
21.46,59.9,71.7
23.76,12.21,64.57
20.18,146.46,82.85
26.38,135.19,64.08
42.33,99.45,28.89
33.46,287.3,84.77
27.36,246.78,80.85
43.03,198.47,85.62
16.45,48.86,35.23
21.31,220.3,41.73
31.98,218.1,43.66
33.47,127.52,60.65
16.19,277.44,30.71
27.09,50.09,50.83
34.47,80.2,34.57
35.94,18.97,41.18
34.14,238.64,76.51
24.62,186.53,88.38
17.81,94.48,21.83
27.81,49.14,65.27
18.86,12.04,22.88
43.43,50.02,26.82
29.26,135.99,76.41
24.52,74.15,78.85
37.99,77.69,85.12
29.94,262.67,57.94
24.3,154.54,88.78
39.36,218.78,33.35
41.01,10.71,39.98
35.19,109.55,30.76
16.41,143.75,83.8
31.99,55.93,38.29
37.9,36.06,32.44
19.1,261.09,69.85
21.86,281.83,26.17
41.47,23.64,23.59
15.6,104.71,28.54
37.58,287.49,20.02
29.21,24.95,75.76
28.4,193.09,64.98
15.21,291.67,36.79
39.58,293.47,38.64
25.79,141.37,84.88
31.22,48.82,60.15
35.32,60.63,75.88
36.08,266.88,56.22
43.68,273.5,39.02
30.94,182.36,97.63
26.99,229.85,65.25
43.61,221.98,30.48
34.26,198.55,52.49
23.94,248.18,46.35
18.79,205.62,37.13
40.28,160.2,94.68
25.87,71.09,90.47
34.81,223.17,35.93
29.12,142.03,48.17
20.97,88.44,80.99
33.05,240.58,36.68
16.82,209.01,67.33
27.4,281.2,75.98
31.4,49.63,72.32
28.08,194.76,76.51
37.46,73.27,76.54
39.84,271.07,97.18
38.14,29.85,47.72
16.16,196.85,90.29
20.82,237.33,21.74
31.1,106.48,43.06
43.04,286.24,23.89
40.05,255.22,72.1
40.28,88.39,28.06
24.1,2.26,87.66
27.88,89.0,71.73
29.12,84.39,22.31
19.72,266.99,77.18
15.93,290.14,88.96
43.41,21.13,72.89
22.22,141.39,22.44
22.2,164.5,88.63
17.5,27.87,78.6
42.86,113.25,50.28
32.39,95.12,46.29
35.01,160.82,58.39
42.35,198.36,89.37
25.37,211.05,40.16
33.65,41.03,28.08
16.16,243.88,89.17
20.6,203.56,22.1
39.94,266.72,92.88
38.0,134.8,44.46
25.52,268.17,60.66
26.3,259.73,30.58
31.01,131.52,92.18
15.01,114.34,79.99
22.24,279.84,93.93
21.25,214.55,74.66
22.51,278.47,34.78
39.18,239.09,44.66
23.39,182.79,58.95
20.75,34.76,68.58
30.13,87.44,94.12
40.97,290.65,50.72
22.24,95.83,76.25
17.36,27.98,96.88
25.69,212.27,32.19
37.43,220.2,89.02
31.52,85.64,53.66
39.5,89.3,78.59
43.79,140.67,43.48
38.78,6.54,46.72
33.11,236.8,22.17
29.8,95.13,97.71
16.2,256.13,85.08
44.53,240.79,27.51
26.5,198.42,99.96
19.57,97.46,68.4
35.0,154.89,88.3
23.53,133.45,25.33
32.57,101.66,51.16
32.6,254.44,73.57
28.37,145.05,28.51
40.08,249.82,59.11
22.95,31.57,55.41
28.46,42.31,37.28
31.13,293.2,44.02
34.91,176.33,97.37
38.52,152.93,43.09
26.84,156.95,37.07
34.38,64.58,62.9
19.52,215.61,73.68
42.98,25.43,78.01
26.49,172.0,80.34
36.89,171.23,22.95
15.61,274.26,51.5
21.16,157.85,81.92
29.61,41.12,92.39
41.35,171.83,68.18
30.82,27.4,24.18
42.9,61.14,51.73
29.51,9.33,25.94
29.71,153.99,79.88
18.59,25.36,25.08
39.08,140.82,34.86
22.41,279.88,53.36
41.99,215.93,57.01
42.32,23.22,52.52
43.3,67.26,57.07
30.61,202.1,77.06
35.31,268.41,49.54
38.36,9.88,63.82
18.93,243.74,44.27
33.03,168.54,48.29
16.03,163.83,69.1
29.93,287.34,59.24
19.65,224.29,77.84
20.49,255.04,64.84
25.95,106.2,84.29
27.97,166.31,55.47
33.7,184.62,59.28
17.23,96.48,73.6
30.11,171.07,37.7
20.48,71.0,50.87
32.22,43.01,69.99
34.12,112.19,22.31
31.7,221.79,54.96
37.15,274.86,67.91
25.07,137.31,97.39
37.95,192.85,90.16
27.98,30.91,42.46
29.53,271.34,60.58
34.44,170.58,24.51
15.55,234.1,39.26
34.62,238.33,81.99
33.56,76.94,29.87
24.3,158.75,40.62
17.57,288.14,95.52
17.73,26.89,85.91
42.7,204.91,82.55
35.68,288.68,89.16
18.81,90.17,79.97
25.7,258.43,29.65
32.77,280.1,61.32
40.07,224.13,55.54
16.31,69.4,44.89
22.1,100.2,86.72
41.69,10.74,57.13
15.27,249.44,24.82
21.04,254.88,42.0
43.77,189.81,38.29
33.4,105.76,91.0
22.85,23.04,71.8
17.01,225.92,64.83
15.85,217.96,60.53
22.34,273.78,72.01
41.44,219.16,80.39
27.48,248.61,64.35
36.61,223.79,95.06
42.55,189.21,98.15
27.24,128.09,99.63
20.74,270.64,73.55
30.51,195.29,94.61
42.24,119.51,52.36
39.13,25.04,88.77
16.97,87.21,92.73
35.78,163.12,92.33
32.16,82.69,86.47
42.22,66.37,52.53
18.67,158.22,32.71
31.02,50.95,46.72
41.38,240.12,81.38
27.3,145.31,38.63
29.46,172.16,58.26
17.11,44.21,65.23
23.34,97.37,68.31
24.74,123.03,94.86
43.35,242.46,72.92
23.48,231.05,82.9
28.83,66.89,66.55
35.14,184.85,86.69
19.87,73.04,41.09
29.59,296.47,36.79
37.16,285.64,94.11
41.01,168.98,75.48
33.79,209.67,73.72
35.07,240.43,57.38
18.79,216.3,50.14
43.37,209.95,64.46
18.98,287.57,29.65
38.24,178.94,56.38
22.94,190.89,56.43
43.01,254.78,63.07
36.6,200.97,70.77
37.61,219.88,96.59
21.57,70.25,72.17
28.29,111.38,90.7
33.53,44.19,64.5
38.1,151.73,70.15
18.12,136.72,25.59
43.87,299.15,30.66
41.71,183.36,66.37
23.11,235.93,51.66
39.68,100.2,83.9
30.55,249.46,63.45
28.85,184.53,90.58
24.43,209.1,97.79
32.43,88.33,31.81
36.9,164.59,51.59
27.33,190.21,73.2
33.88,176.73,44.44
35.98,274.56,41.36
36.33,269.48,85.1
16.56,291.3,98.43
40.79,200.23,81.9
28.75,291.57,61.89
22.87,249.74,55.4
22.25,81.25,63.17
29.49,128.23,57.03
41.6,71.52,60.23
26.35,1.26,36.28
37.49,56.41,92.3
17.9,1.22,80.36
29.28,215.95,74.48
44.75,127.66,95.99
38.11,93.77,42.75
21.32,228.52,26.49
30.04,249.75,86.09
22.01,292.59,99.87
27.29,192.6,66.27
38.4,138.46,24.7
38.14,91.58,82.44
21.84,66.7,25.9
42.67,63.88,63.2
32.78,122.76,42.2
26.4,297.54,93.2
30.06,0.26,56.11
33.15,59.16,91.88
31.8,56.52,43.93
29.59,215.14,50.99
30.15,105.75,95.77
20.29,137.18,36.11
39.38,44.59,66.28
31.25,121.5,51.08
18.93,30.96,81.93
37.98,159.91,30.34
42.97,29.38,54.98
43.42,237.15,75.91
26.07,169.98,52.56
19.07,217.19,24.68
30.55,125.55,76.41
18.38,114.45,60.26
43.02,29.46,20.9
20.51,157.16,69.01
22.58,154.35,93.59
27.2,140.43,28.88
26.49,222.16,67.25
38.84,249.75,78.29
28.69,225.24,25.66
20.12,43.16,21.81
23.02,186.62,57.14
30.27,24.1,83.29
19.42,208.39,32.86
33.35,114.55,86.93
31.97,39.75,72.53
36.44,258.62,46.57
43.13,184.2,61.27
42.37,106.42,97.25
43.38,9.22,37.31
22.34,161.19,59.96
18.95,276.97,69.96
24.07,178.91,31.04
41.85,291.5,23.48
44.16,40.94,21.08
40.78,170.49,45.98
18.3,239.44,25.92
43.42,157.66,84.3
27.7,27.32,99.79
15.28,174.87,24.9
28.27,183.52,54.62
16.38,218.61,22.06
31.32,228.36,30.72
25.16,231.23,45.83
29.2,199.03,51.5
33.4,64.74,95.18
41.06,121.27,51.67
34.86,232.84,59.7
28.02,286.03,39.65
39.58,23.68,20.01
42.17,160.66,91.95
18.59,93.76,26.54
30.96,67.62,97.14
23.54,151.74,30.47
16.41,181.83,68.39
35.06,2.93,99.95
40.88,234.06,31.08
19.89,245.96,53.92
39.37,289.65,82.43
40.6,54.19,22.58
42.43,178.37,75.18
22.96,127.99,26.43
42.12,100.45,38.92
24.62,169.69,32.81
31.57,234.71,92.59
16.52,6.92,34.44
16.32,290.82,23.23
36.61,242.96,67.01
28.33,225.35,47.69
22.69,228.12,52.46
20.71,116.72,29.53
35.1,225.49,79.86
15.01,116.03,68.12
39.18,269.61,49.14
17.38,53.17,33.73
20.74,87.7,67.48
26.59,165.4,82.29
29.55,95.76,44.99
25.65,127.27,22.07
24.62,147.73,37.15
43.92,256.91,74.59
34.25,156.96,99.13
15.7,108.74,21.07
27.91,74.32,44.49
41.25,122.6,24.96
24.04,154.72,45.31
17.84,223.83,52.47
37.75,36.31,93.67
33.18,66.48,26.44
32.11,113.9,82.17
16.61,108.12,51.64
19.21,117.52,84.9
33.68,238.06,61.07
21.23,97.25,23.14
30.12,150.57,95.7
31.35,187.17,26.62
23.51,69.65,67.81
43.45,215.61,90.21
40.27,164.13,26.38
36.67,134.03,64.31
17.34,242.94,85.94
18.18,73.05,98.91
29.78,264.95,77.95
19.82,168.31,42.27
44.35,182.75,75.97
19.76,262.52,76.46
29.62,245.27,76.0
25.92,180.47,88.34
34.18,225.96,26.99
18.87,130.0,28.67
27.91,164.21,71.25
23.24,18.62,96.31
41.63,26.96,57.27
16.22,248.83,96.85
42.41,17.9,95.05
39.99,50.82,92.23
23.93,238.75,92.79
38.68,0.34,91.87
15.94,84.72,85.59
44.01,175.21,75.6
30.8,178.63,21.95
24.1,233.15,30.58
25.88,151.78,30.74
16.99,152.82,21.88
44.68,217.59,29.34
16.18,149.59,93.58
34.65,182.55,73.1
28.28,269.33,44.97
43.47,120.44,83.47
22.38,115.54,59.07
30.96,1.06,31.37
29.47,184.03,90.76
36.09,8.93,47.09
17.04,151.24,75.91
20.81,241.27,43.25
21.44,164.98,60.01
